id,text_features,type,source
3543678,Agu Lüüdik foto Estonia teatri lavastusest,foto,train
2707333,Eesti Raadio Segakoori (Mo 247) materjalid ajavahemikust 1950.-1987. Materjalid tõi muuseumisse Kersti Inno 25.01.08. Seotud Ants Üleoja raamatuga.,kava,train
2333603,"Shlakk   Asulakohast korjanud M. Mandel ja S. Heldema, okt 1999",arheoloogiline leid,train
2325772,Mõõga kaitseraud   Saadud Mati Mandeli juhatatud kaevamistel 1983-1990 aastatel. (II kaevand),arheoloogiline leid,train
4072663,"A: 1. Ü. Vinter: Pillimehed tulevad
2. Bensiinijaamas, sõnad K. Kangur
B: 3. Vihmalugu
4. Väike valss, 
5. Kingalaul",helisalvestis,train
2709760,"ERSO kavade vastuvõtmine,
kogu MO 298",kava,train
3687890,Bajadere,raamat,train
3978901,Elav kapital ehk Sõber laena 20 senti,raamat,train
3989044,Kontserdikava: NSVLiidu Akadeemilise sümfooniaorkestri kontsert Tšaikovski saalis,kava,train
4261799,"portree: Armin Alla, 1950    TB030122",fotonegatiiv,train
3127274,Kostüümikavand tegelasele Anna Andrejevna lavastuses Revident Eesti Draamateatris     Anna Andrejevna - Möldre II v.,kavand/joonis/eskiis,train
3357772,"Horre Zeiger Bigbandi kontserdikava Kordumatu kontsert - hall sõdurisinel   Horre Zeigeri dokumendid, fotod, partituurid, mis on kogutud levimuusika näituse projekti raames. Materjal omab muusikaloolist väärtust. Horre Zeigeri kogu on M 520.  M520:1/9:38",kava,train
2078862,Vaade linnale ülalt: esiplaanil Jaani kirik ja Kommertgümnaasium,fotonegatiiv,train
226288,"karikatuur, Tädi, lavatööline. 1959    1959;must viltpliiats HP/59",karikatuur,train
3926909,"Leo Kalmeti foto lavastajana Draamastuudio Teatri lavastusest Pöialpoiss    Draamastuudio teater,1931; noorsooetendus; A. Brigadere; lavastaja L. Kalmet",foto,train
2449822,"Tallinn, Maakri asum, Lennuki tänav.",fotonegatiiv,train
4299410,"Tuline jäätis, Noorsooteater, 1970, osades: Mutionu - Tõnu Mikk, Londiste - Tõnu Tamm    TB200222",fotonegatiiv,train
2939913,"Aino Tamm, kiri kodustele",kiri,train
3435756,Majandusajaloo Muuseumi likvideerimiskomsjoni poolt üleantud esemed/albumid.,foto,train
200855,"""Laulu tänu"" op.23 nr.12 naistriole akordimärkidega        Laulu tänu op.23 nr.12            3-häälne laul akordimärkidega.","käsikiri, laul/ vokaalmuusika",train
4205043,"A: E. Tamberg: Võidufanfaarid, Kantaat, sõnad U. Laht Ersegakoor, solist T. Maiste
2. J. Rääts: Kontsert viiulile ja kammerorkestrile: 1. Allergo, 2. Andantino, 3. Allergo, 4. Allegro. Solist L. Erendi
3. E. Kapp: Kalevipoja tants Saarepiigaga balletisüidist Kalevipoeg, ENSV Riiklik Sümfooniaorkester, dirigendid: E. Klas 1; N. Järvi 2, 3
B: V. Tormis: Kolm laulu eeposest Kalevipoeg: 1. Oh mu hella eidekene
2. Murueide tütred
3. Laine veereb, Raadio Segakoor. dir. T. Kangron
2. G. Ernesaks: Kaks laulu koorisüidist Kuidas kalamehed elavad, sõnad J. Smuul:
1. Hommik
2. Laine tõuseb, RAM, dirigent G. Ernesaks",helisalvestis,train
3674329,Kostüümikavand Vanaema osatäitjale Pärnu teatri lavastusest Maarja maal,kavand/joonis/eskiis,train
4039358,"A: G. Podelski: Meremehe kiri: solist: K. Johannson
L. Belleson: Tormilind, solistiid. K. Johannson, L. Siion
B: U. Naisoo: Üheskoos, solistid L. Siion ja A. Põldmäe
N. Hefti:Splanky, solist: L. Siion",helisalvestis,train
3979008,Telegramm õnnitlustega N.Goldschmidt`ile sõpradelt,telegramm,train
2048791,Rahvuslik kunstkäsitöö     Foto on kleebitud albumilehele,foto,train
3646184,"Kurese 2017.a kaevamisleiud (Koonga vald, Pärnumaa).

I kaevand (kalme) A 1156:27-78

IV kaevand A 1158:22-68

VIII kaevand ja detektorileiud A 1269:1-16

IX ja X kaevand A 1270:1-11

Leiud on dateeritavad ajavahemikku 8.-13.sajand
 54
1158:22-68",arheoloogiline leid,train
3267879,Hoidla korrastustöödel leitud vastuvõtmata Tallinna Saksa Linnateatri kogus kasutusel olnud näidendid T187 T187:1228/Ar,raamat,train
3430821,Majandusajaloo Muuseumi likvideerimiskomsjoni poolt üleantud esemed.,foto,train
4030152,"Rakvere Teatri 2018-2019 lavastuste digifotod   Tatjana - Ülle Lichtfeldt, Igor - Eduard Salmistu",digitaalne kujutis,train
3562820,"Kostüümikavand tegelastele Sõdurid In corpore. A. Kivikas, A.E. Kerge, Vanemuine 1989   saadud ""Vanemuisest"" A. Kivikas/A.-E. Kerge; 27.03.1989;kostüüm",kavand/joonis/eskiis,train
3253841,"Kiri, mustand, Nikolai Papmehlile, saksa keeles

   Endel Lippuse ja Virve Lippuse arhiiv M 169, mõned materjalid Urve Lippusest M 131 03:03",kiri,train
3891711,"Teater NO99 II Rahvusvahelise teatri festivali käepael Leedu, Klaipeda 2018   Teater NO99 likvideerimise järel muuseumisse saabunud arhiivmaterjalid ja kostüümid Aj 320:27",lint/pael,train
2048920,Foto albumis,foto,train
3545106,"Rahel Olbrei kiri vennatütar Sirje Ingel Olbreile, Montreal, Kanada, 13.05.1970",kiri,train
2805728,Rahvariiete näitus ENSV Riiklikus Ajaloomuuseumis,fotonegatiiv,train
3658958,Kostüümikavand Inglane osatäitjale Estonia teatri lavastusest Lakme,kavand/joonis/eskiis,train
1864360,"Kullamaa laulupäev, 1973. Tuudur Vettik kuulajate seas. Värviline diapositiiv.    TMM-i fotolaboratooriumi töö. Foto: Henno Saarne (?).",diapositiiv,train
4166718,"plakat, esietendus. Ema Courage ja tema lapsed; Bertolt Brecht. 29.06.1975 suures. Vanemuine",plakat,train
2352782,"Medal     Bernini, Giovani Lorenzo, kujur ja arhitekt",medal,train
3367398,"Foto, Karl Leichter, Kodus Mähel",foto,train
2786542,"Foto,Mihkel Lüdig ja Aida Velitško,1958",foto,train
3483550,"foto, Draamateater ringreisil 1928",foto,train
2115922,"Laine   Mart Saare isikukogu M9 märge p. pliiatsiga, V.R. märge ""(Laine)"", M. Saare märkmed ""Kultuuriministeeriumi Kunstide Valitsusele..."" Esilehel Vardo Rumesseni märge ""(Laine)"" ning Mart Saare koostatud nimekiri oma soololauludest Kultuuriministeeriumi Kunstide Valitsusele koltunud, kulunud","käsikiri, laul/ vokaalmuusika",train
2909804,"Kava,Sümfooniakontsert,Turu
Linnaorkester,dir. N.Järvi",kava,train
2444897,"Raamat: Aadu Hint, Tuuline rand IV, Eesti Raamat, Tallinn 1966",raamat,train
232974,"Draamateatri pearaamatupidaja, juhuslikult vist L. Kalmeti kätte sattunud Draamateatri pearaamatupidaja, juhuslikult vist L. Kalmeti kätte sattunud",dokument,train
4028555,Teater Ugala lavastuste digifotod 2015 - 2019,digitaalne kujutis,train
3309792,"Foto Teater Estonia operetilavastusest Poola pulmad, 1938",foto,train
2522345,killing    aardeleid metallnõus,münt,train
2327769,Käevõru ktk   Saadud Mati Mandeli juhatatud kaevamistel 1983-1990 aastatel. (II kaevand),arheoloogiline leid,train
3930725,"Plakat, Ülemaaline Eesti Noorsoo ühendus ÜENÜ Simuna osakond. Kraavihallid rahvatükk. 1935   plakatikogu:haridusseltsid Uues Üliõpilaste majas Helsingis 7. mail muusika, draama 4. vaatuses, rahvalõbustused, tants Peo-õhtu, Enn Vaiguri kolmevaatuseline rahvatükk lauludega. murdejooned",plakat,train
2346030,"Toolse lossi varemed    Stavehagen, W.S. Gravüürid albumist ""Hochgeborenen und Hochwohlgeborenen Ritterschaft von Kurland"" (kleebitud lehtedele, kaitsepaberitega) Eesti-. Liivi- ja Kuramaa vaadetega ajavahemikust 1857-1866, 45 gravüüri selgitavate tekstidega nende vahel. Köide: violetne kalingur, seljaks sama värvi nahk, kuldtrükiga pealkiri jm. Siseküljel eksliibris. Trükitud Darmstadtis.",graafika,train
3389303,Arnold Kuusi kiri Edmar Kuusile   Edmar Kuusi ja Lensi Römmeri materjalid,kiri,train
2363916,Portree: Kaarel Eenpalu - Eesti Vabariigi peaminister     Koopia Eesti Kirjandusmuuseumis asuvast originaalfotost kogunumbriga A-181:258,foto,train
3667223,"Foto P. Pinnast sõjaväeametnikuna ca 1919-1920, P. Pinna kogu",foto,train
3285711,"Juhan Kull: kutse Juhan Kulli 25. lavategevuse juubelile 1940     Palume Teie austavat osavõttu Juhan Kull`i 25-a. lavategevuse juubelietendusest ""Vanemuise"" teatris neljapäeval, 7. märtsil 1940.a. kell 20. Ettekandele tuleb Andre Birabeu 3-vaatuseline komöödia ""Pesa"" juubilariga Fortune osas.",kutse,train
201031,"""Naerimäng"" häälele klaverisaatega        Naerimäng        Rahvaluule","käsikiri, laul/ vokaalmuusika",train
3195047,"Telegramm, Karl Leinus, 70. juubelisünnipevaks",telegramm,train
3632795,"Koreograafiakooli õpilaste esinemine, Teater Estonia, 14.11.1949, pildil: L. Anderson, Tiiu Randviir, R. Tõško, V. Paas, Ago Herkül, J. Pozniak ja V. Jarov",fotonegatiiv,train
2981880,"Foto G. Otsa nimelise Tallinna Muusikakooli koorijuhtimisosakond, õppejõud Peeter Perens

   Mo 253 kogu täiendamine fotodega, mis seni G. Otsa kooli arhiivkogus esindamata. Suurem vastuvõtt on seotud G. Otsa kooli 95. juubelipidustustega. säilik 11",foto,train
2457392,XII üldlaulupidu Tallinnas 27.-29.juunil 1947.a. Laulupeo rongkäik. Virumaa.,foto,train
2746520,8. Eesti Laskurkorpus. 249. laskurdiviisi poliitosakonna instruktor vanemleitnant A. Ilves,fotonegatiiv,train
2273877,"Kalurineiu, Luigejärv, Lõbus lesk, Talupoja au, Pajatsid, Carmen, Onupoeg Bataaviast, Vikerlased, Giselle, Krahv Luxemburg, Madame Butterfly, Sevilla habemeajaja, Kratt, Peer Gynt, Tartuffe, Elu ja armastus, Maria Stuart, Nõmmekingsepad, Õitsev meri, kadunud päike, Mida tahate ehk Kolmekuningaõhtu, Pisuhänd, Ebahaige, Säärane mulk ehk Sada vakka tangusoola; Estonia teatrielu",ajaleht,train
2073143,"Hermani kindlus.Vaade Suurele eellinnusele idast läbi Põhja eellinnuse värava.     klaasipoolel tindiga kadreerimisjooned, maskimispaber ja selle jäägid, emuslioon lakitud, punane maskimisvärv. allosas ja servades keemiline kahjustus (kollased plekid)",fotonegatiiv,train
3624103,Suomea kuvia   Heino Elleri testamendiga 5.03.1998 Eesti Teatri-ja Muusikamuuseumile pärandatud raamatu- ja noodikogu  Villem Kapi pühendus Heino Ellerile,raamat,train
4118820,"Indoneesia Bali saare tantsuansambel, 02.07, 03.07, 04.07.1963 Kalevi spordihallis.",plakat,train
3827948,"Hariduse rahvakomissaari käskkiri, Rahva Kunstilise Isetegevuse Keskmaja tegevus. 1941. Jullo Talpsepp      rebendid, murdejooned, kulumisjäjed, augud. Paberi seisund kehv, habras",dokument,train
2782764,"Leping ENSV Kunstidevalitsusega teose ""Süit rahvaviisidel pp. ork. -le"" loomiseks",dokument,train
4102993,"Kava, Sumera, Lepo- Metroo-seminar Rootsis",kava,train
3718216,Kolp,graafika,train
3774595,"pildil: Iisaku kuueklassiline algkool, vaade koolimajale",fotonegatiiv,train
3381526,"Tallinna Toitlustuskoondise kelnerite komsomoli- ja noortebrigaadide konkurss-ülevaatus, pühendatud ÜLKNÜ 65. aastapäevale. 21. nov - 4. dets 1983. Restoran ""Pirita"" kelnerite II brigaad näitas parimat banketi teenindamist.   Majandusajaloo Muuseumi likvideerimiskomisjoni poolt üleantud asjad.",foto,train
3894613,"Leo Kalmeti ENSV Riiklik Teatriinstituudi dokumendid    põhikirjad; kodukord; Draamateatri käskkirjade mustandid; käskkirjad; tööplaanid;eksamite kokkuvõtted; õppetööst osavõtu kontrollakt; eksamite kavad,õppekavad, programmid, tunniplaanid; akt koos nimekirjaga raamatute üleandmise kohta; kirjad;õppejõudude ja õpilaste nimekirjad; L. Kalmeti märkmed eksamitelt   ja arvestustelt; 1946 - 1948 /1945/ põhikirjad; kodukord; Draamateatri käskkirjade mustandid; käskkirjad; tööplaanid;eksamite kokkuvõtted; õppetööst osavõtu kontrollakt; eksamite kavad,õppekavad, programmid, tunniplaanid; akt koos nimekirjaga raamatute üleandmise kohta; kirjad;õppejõudude ja õpilaste nimekirjad; L. Kalmeti märkmed eksamitelt   ja arvestustelt; 1946 - 1948 /1945/",dokument,train
4235797,"Operett ""Igavene legend"". Klaviir","käsikiri, muusikateos",train
2333271,Rõngas   Kõera Jaani tl. põllult aegade jooksul,arheoloogiline leid,train
3193466,"Käsikiri, Karl Leichter, Elulookirjledus,",käsikiri,train
2407446,"Tallinn, Tšehhoslovakkia lõbustuspark lauluväljakul",fotonegatiiv,train
2974481,Reporter värsikaameraga. Luuletusi 1962-1964,raamat,train
3195378,"Telegramm, Karl Leinus, 75. sünnipäevaks",telegramm,train
2763302,Eidapere veski,fotonegatiiv,train
3493692,"Brožüür. Riga, Verlag von A. Stieda, 1879. H. Laakmanni trükikoda. 54 lhk. Kaaned lahti, koltunud, plekiline, kulunud.",raamat,train
2179414,parem äär keskelt rebenenud,kava,train
2626788,"Raamat: Branner, Hans Christian,  Punased hobused lumes, LR nr.39, Tallinn 1963",raamat,train
4278816,"Teater Estoniale kohaloleku kontroll-lehe blankett      kortsus, nurgad ära  rebitud, rebendid, tahma kahjustus",dokument,train
3533112,"Els Vaarman, Välis-Eesti teatrite kavad, Eesti Rahvusteater Kanadas, Üle maailmsed Eesti päevad Torontos, 1972",kava,train
4087825,Teatrikunstniku Aime Undi annetatud kavandid. T463:2/76:4,kavand/joonis/eskiis,train
4042351,"Foto, Kaljuste, Heino-Ellerhein Estonia ks, 1960-ndate alguses",foto,train
3188322,Таня,foto,train
211658,Muusikamuuseumi Ühingu aegne.,muusikainstrument,train
2055833,Olustik Magasini tänava vangilaagris     Võrkpalliväljakul,foto,train
1851621,Kolhoosi pillimehed   Teatri- ja Muusika muuseumi arhiivraamatukogu: raamatud ja noodid  Leo Tauti muusika ja tekst,noodid,train
2290439,"Cyrillus Kreegi kiri Peeter Südale, 25. juuni 1916     3mas kiri Haapsalust.
25.VI.16 a.
Pietro!
Sõida 1sel juulil Haapsallu.
3mal on siin kontsert. Mängi klaveriga koorile kaasa. Laulame vene ooperitest. 5 Korsakovi, 2 Tchaikovski ja 1 Borodini laul. (Klaveri kaasmängul). Eesti lauludest M. Saare Sügis, Lehekuul. P. Süda ""Alambtöö"". Pääle selle mängime klaverit ""neljal käpal"". Valmista end sõidule. Sõidukulud maksan kinni. Võta ""4 käe"" noodid ligi. Kui on siis Griegi ""Symphon. Tänze"" või ""Sigurd Jorsalfar"" jne.
Vasta kohe kirjalikult.
Tervitades Cyrillus","kiri, postkaart",train
2164978,Karaktertants Eestis 20. sajandi tantsulavadel   Eesti Teatri- ja Muusikamuuseumi arhiivraamatukogu,käsikiri,train
3167730,"foto, Parikas, Romeo ja Julia, Estonia, 1928, osades - Olga Mikk-Krull, Karl Viitol, Aarne Viisimaa   Ajaloomuuseum andis Parikase Klaasnegatiivid Teatri- ja Muusikamuuseumile üle 10.11.1948",fotonegatiiv,train
4104309,"Foto Teater Estonia ooperilavastusest Colas Breugnon, 1970      kriimud",foto,train
4092912,"Vladimir Alumäe kontserdid. Vladimir Alumäe, 1963     Pildiga.",plakat,train
2034787,Taagepera sanatoorium.     Ludmilla Paimre.,"foto, postkaart",train
3330433,Grupifotod,foto,train
3667216,Kostüümikavand Tommy osatäitjale Pärnu teatri lavastusest Billy Jacki lugu,kavand/joonis/eskiis,train
3873287,"Adamson, J. Eesti ajalugu ühenduses üldajalooga. Algkooli II õppeaastal. Tartu, 1930     Tiitellehel värvipliiatsiga ""V. O."" Kaaned plekilised, pleekinud, kulunud. Lõikeserv tumenenud.",raamat,train
2324537,Naastud   Saadud Mati Mandeli juhatatud kaevamistel 1979.a.,arheoloogiline leid,train
2158885,"Eesti Helikunsti Keskus New Yorgis: Maimu Miido: Maimu Miido kirjavahetus Juta Kurmanile.   EHK arhiiv- Maimu Miido kirjavahetus Juta Kurmanile,  Eesti Helikunsti Selts New Yorgis, arhiiv-
materjalid, saadetud Juta Kurmani poolt. 1975-1989 aastad",kiri,train
4078888,"Kontserdikava: Viiulikunstnik Rudolf Avasalu kontsert ""Vanemuise"" kontsertsaalis      rebenenud, määrdunud",kava,train
3202722,Räpina kiriku pitser     ПЕЧАТЬ РАППИНСКОЙ ЕВ. - ЛЮТЕР. ЦЕРКВИ. Korras,pitser/templijäljend,train
3868261,eesti keelne tekst,noodid,train
2333425,Savinõu ktk   Kaevanud M.Mandel 1987.a. Kultuurimaja asemelt,arheoloogiline leid,train
1808521,"Reprofoto. ""Juudit"" (Anton-Hannsen Tammsaare). Estonia, 1924. Juudit - Erna Villmer.    ETMM-i fotolabori töö.  ETMM-i fotolabori töö. Fotograaf Henno Saarne (?).",diapositiiv,train
2773898,Krahv Baratin'i pitser vapiga Lakk  Õpetatud Eesti Seltsi kogust  Ovaalsele pitseriväljale paigutatud mantsuse vapinilbil kujutatakse vuidustatud põikpalki(paremalt vasakule). Kask kannab vabahärramütsi kuue paabulinnusulega. Kilni taga vapimantel. Mõranenud,pitser/templijäljend,train
2756413,"Kostüümikavand Cyrano de Bergerac, tegelane Roxane",kavand/joonis/eskiis,train
2326374,Ketilüli   Saadud Mati Mandeli juhatatud kaevamistel 1983-1990 aastatel. (II kaevand),arheoloogiline leid,train
3483100,Annetatud muuseumile levimuusika esemete kogumise käigus juuli 2017,digitaalne kujutis,train
3108691,"Käsikiri,Eduard Visnapuu-artikkel Muusikalehele",käsikiri,train
3675605,"Foto, Jaan Põldsalu viiulit mängimas   Rahvapillimehed Mo238",foto,train
2538836,"Filmi ""Ohtlikud mängud"" võtted   Täiendus aktile nr 2013:7395 (15.08.2013). Osaliselt säilinud negatiivikogu Tallinnfilmi fotoarhiivist - kahe filmi kajastused: ""Indrek"", ""Ohtlikud mängud"".",fotonegatiiv,train
2998647,"Foto, Kakadu-Kakadu, Teater Estonia, 1932      tagaküljel liimi jäljed",foto,train
3972000,Kodanikud     Heino Waks Teatriarhiiv,raamat,train
2988741,Viljandi Ugala teatrietenduste žurnaal,kaustik/vihik,train
2159181,Eesti Helikunsti Keskus New Yorgis: Maret Pank - Kirjad J. Kurmanile 1950ndad kuni 1990ndad.   Maret Pank- Kirjad J.Kurmanileaastatel 1950-ndad- 1990 ndad Juta Kurmani poolt kogutud Eesti Helikunsti Keskuse New Yorgis arhiiv.,kiri,train
3342142,Foto Teater Estonia sõnalavastusest Rahvavaenlane      nööpnõela augud,foto,train
4029499,"graafika, Mahtra sõda. 1938",graafika,train
4089359,"pildil: Gustav Ernesaks, Artur Kapp ja Julius Vaks Suure-Jaanis    TB100321",fotonegatiiv,train
4100194,"Plakat, Eesti lavateosed mujal.
Esietendus, ballett Tiina. 19. ja 26.04.1959 Leedu Ooperi- ja Balletiteater     leedu keeles",plakat,train
2298820,"Foto albumis   Saadud Ajaloomuuseumi fotokoguhoidja Viivi Glassi tööpärandist. Täpsem päritolu teadmata, kui pole museaali legendis teisiti märgitud.",foto,train
2869668,"Kava,Sümfooniakontsert,dir.V.
Järvi,sol.Urve Tauts, 1963",kava,train
2940981,Temas helises Ameerika     Pühendus H. Tohvelmanile,raamat,train
2319410,Savinõukild   Kaevanud 1971.a. V. Lõugas,arheoloogiline leid,train
4107230,Plakat. Ellen Laidre kontsert 30.09.1962 Eesti kontsert.  Eesti   keelne. plakat eesti keelne,plakat,train
3833080,"Luikede järv, Teater Estonia, 1948, pildil: Rein Rannik, Ungari tants",fotonegatiiv,train
2744160,"Tallinn, Teaduste akadeemia hoone Sakala 35 (hävinud)",fotonegatiiv,train
3163597,Ulich'i kaksikvapiga pitser lakk  Õpetatud Eesti Seltsi kogust   Tükid väljas,pitser/templijäljend,train
3986794,Sõjamehe jõuluõhtu     Eesti Selts Estonia teatri raamatukogu,väiketrükis,train
2406121,"Tallinn, Viru tn.",foto,train
2891115,"Kava,Sümfooniakontsert,dir.
R.Matsov, Tšaikovski 125,solist E.Kelder,1965",kava,train
3947643,"Käsikiri, Kreek, Cyrillus-A. Kapi Qiuntette keelpillikvinteti seade klaverile",käsikiri,train
2869299,"C. Dregeli, Hästiõmmeldud sabakuub, Estonia, 1923, Anton Melzer - Toomas Tondu","foto, postkaart",train
1312237,"Preili, Estonia, 1936 klaasnegatiiv   „Preili“ (Jacques Deval) Teater „Estonia“. Christine Galvoiisier – Mare Leet, preili – Meta Luts.",foto,train
3370061,"Eesti Teatri ja Muusika teemaga seotud üritustel pildistatud digipildid aastatest 2015-2017, fotograafid Mart Laul ja Teet Malsroos",digitaalne kujutis,train
2340500,Tubakarp HELIOS      Kaane tagumine serv ja kaks nurka on katki,pakend,train
3254762,"Usti nad Labem konkursi žürii



   Endel Lippuse ja Virve Lippuse arhiiv M 169, mõned materjalid Urve Lippusest M 131 44:14:00",foto,train
3774583,pildil: Kaelkirjak klaver,fotonegatiiv,train
2040174,Pärnu Metsakombinaadi töötajad osa võtmas erinevatest sportmängudest. Lahtistel fotodel (12 tk) on Pärnu Metsakombinaadi staadioni avamisvõistlused.,album,train
4036130,"A:  Kõik sinule, valss
B. Viru polka kulunud",helisalvestis,train
2268960,Silvius - Rudolf Nuude,kavand/joonis/eskiis,train
2060531,Põlevkivi - Eesti peamine maavara     Foto on kleebitud albumilehele,foto,train
3749309,Eesti Vabariigi Tallinna Konservatooriumi õppejõudude tasude seaduse muutmise ja täiendamise seadus,dokument,train
3926617,Die Wiener Philharmoniker     A. Üksipi autogramm,raamat,train
4114705,"Kiri, Sumera, Lepo- Rahvusvaheline Muusikainstituut Darmstadtis",kiri,train
3510105,"Kava, Franz Erika, Aleksandr Brailovski-klaverikontsert",kava,train
2328827,Savinõukillud   Kaevanud A.Kriiska 1997.a. I kalme äärevarest,arheoloogiline leid,train
2318834,Savinõukillud   Saadud Mati Mandeli juhatatud kaevamistel 1983-1985.a. (I kaevand),arheoloogiline leid,train
3283061,"Palju kära ei millestki, Estonia, 1936   Kultuuriministeerium ostis Gunnar Vaidla negatiivide kogu Gunnar Vaidla leselt 1999. aastal",fotonegatiiv,train
2908008,"Kava,Sümfooniakontsert,dir.
N.Rabinovits,sol.L.Kõlar,1969",kava,train
2820642,"Eesti Ajaloomuuseumi näitus ""Elegantne daam"" Maarjamäe lossis",fotonegatiiv,train
2077764,"Hüppleri rauakauplus, Tartu mnt",fotonegatiiv,train
4042864,"Plakat, Aida ooper, G. Verdi. 1965     Värvilt valge, M. Nikolova pildiga, rebenenud. 14. veebruar. Vene keeles.",plakat,train
3911119,"Raamat on kuulunud kunstikogujale Alfred Rõudele. Tiitellehel: ""ARK"" (Alfred Rõude kogu). Koltunud, kulunud. Selg katkine. Määrdunud.",raamat,train
1460653,"Kava-Urmas Vulp viiuliõhtu   Ester Mägi isikukogu, kogutud kontserdikavad 30.mai 1983
Estonia ks",kava,train
2336353,noa ktk   Kalme kaevamisleiud suvi 2002. M. Mandel,arheoloogiline leid,train
3292847,"Kiri, Karl Leichter, Õepoeg Villu Märksilt",kiri,train
2315107,Kivitalb   Leitud 1854.a. Meshtsherka jõe pahemalt kaldalt 2 arssini sügavuselt telliskivitehase lähedalt,arheoloogiline leid,train
3302895,"Kiri, Karl Leichter, Erik Straussilt",kiri,train
4082342,"Aukiri, Areng, Kuno- Tartu Vallavalitsus",aukiri/auaadress,train
3341006,paadimudel,skulptuur,train
2765170,Fotonegatiiv,fotonegatiiv,train
2703877,"Tallinn, Vaade Tõnismäelt Toompeale ja kesklinnale",fotonegatiiv,train
2196273,alumine parem nurk ära rebitud,kava,train
2934595,Carmen Mikiveri ca 2010 üle antud Mikk Mikiveri fotokogu,foto,train
3697694,Foto Georg Ots Roberti osas ooperis Jolanthe Estonia teatris,foto,train
4031574,"Foto. Ed. Oja passipilt, 1949      kortsunud",foto,train
2278184,"Kostüümikavand tegelasele Stassi. I. Kalman, Silva, Estonia, 1944 (1948)",kavand/joonis/eskiis,train
3079001,"Plakat, 30.01-27.02 mängukava, Nukuteater 1972",plakat,train
2780421,Eesti Kontserdi plakatid aastast 2009,plakat,train
3196177,"Nukukavand lavastusele Kalevipoja sõit maailma otsa Nukuteatris     ""Kalevipoeg""
Vaal",kavand/joonis/eskiis,train
3920262,"Kiri, Saha,Hillar, H.Sahalt adressaadita 1937      kortsunud",kiri,train
3887180,"Ajalehelõiked, ""Kratt"" Göteborgis",ajaleht,train
3988947,"1. Andante sostenuto ma ritmico
2. Molto allegro",helisalvestis,train
3129816,"Kava,Eduard Visnapuu, France Ellegaard-klaver,Estonia ks",kava,train
3653800,"Foto 1990.a.üldlaulupeo tule teekond ja avamine G.Ernesaks , R.Toi ja RAM lauljad",foto,train
3033073,"Foto, Niina, Teater Estonia      liimijäljed tagaküljel",foto,train
2512783,"denaar    mündiaare Gaettens 1934, 253; Nau 1960/61, Abb. 17; Klein u. Raff 1997, 5.12",münt,train
3195024,"Telegramm, Karl Leinus, 70. juubelisünnipevaks",telegramm,train
3920746,"Plakat, Revident. N. Gogol. Eesti Draamateater, 1949     Esietendus. 15. ja 18.10.1949.",plakat,train
3282843,Der Glückstifter     ENSV Riiklik Avalik Raamatukogu,raamat,train
4090965,"Keelpillikvartett. Kontserdid, 19.11.1967.a. 07.02, 18.02,07.04. 1968Tallinna Kunstimuuseumis.     Eesti ja vene keeles.",plakat,train
3729027,"Kuradiratas      määrdunud, ülaservas üle kogu lehe ulatuv murdejoon väikese rebendiga",karikatuur,train
2079364,"Purre üle oja, taustal noor männik.  klaasnegatiiv. Kodu-uurija ja fotokollektsionääri Valdeko Vende pärandisse kuulunud klaasnegatiivide (osaline) kogu pärineb algselt arvatavasti Suur-Karja 9 ruumidest Tallinnas. Paljud klaasnegatiivid on identifitseeritavad 1920.-1930.aastail Alendander Teppori poolt pildistatuna, kes ka samas majas 1930.aastate teisel poolel fotoateljeed pidas. Negatiive on hoitud tootjakarpides, osaliselt temaatiliselt jaotatuna. Märkmepaberid karpides viitavad, et V.Vende on valmistanud paljudest neist kontaktkoopiaid. 
Üleandja Rita Hillermaa on Valdeko Vende tütar.  
Kollektsiooni sisu: Tallinna hooned ja linnavaated, eesti orkestrid ja artistid, sportlased, aktipildistused, loodusvaated, fotomontaaðid, kunstiteoste pildistused. Dateering: 1920-1930.aastad. 2 on tasafilmil negatiivid, ülejäänud on klaasnegatiivid. Negatiivid on pildistatud u.1925-1939.a. 100 negatiivi on muuseumile sisu poolest huvipakkuvad. Ülejäänud 184 seas on identifitseerimata maastikuvaateid, ebaõnnestunud (uduseid) arhitektuuripildistusi, sama isikuga aktipildistusi, palju repropildistusi erineva sisuga fotodest, maalides, joonistustest, plakatitest, skulptuuridest. Primaarne on siiski kollektsiooniväärtus, kuna üksikud negatiivid võivad sisaldada viiteid ülejäänud negatiivide algse päritolu kohta. Üleandja: Rita Hillermaa. Valdeko Vende pärandist. Emulsioonil paremas servas niiskuskahjustus - emulsioonil kaod.",fotonegatiiv,train
3359961,"As Time Goes By, muusika Herman Hupfeld, seade Horre Zeiger   Horre Zeigeri dokumendid, fotod, partituurid, mis on kogutud levimuusika näituse projekti raames. Materjal omab muusikaloolist väärtust. Horre Zeigeri kogu on M 520.  M520:2/88:5 partituur","käsikiri, noodid",train
4091828,"graafika, Schiller. Portree. 1850      servades rebendid",graafika,train
3756112,"graafika, Kaks päikesepõtra. 1978",graafika,train
3341043,"Konvoluut kahe raamatuga: 1.Rahukohtu Nuhtluseseadus, välja antud Tallinnas Eesti Kirjastuse-ühisuse poolt 1910.a. Raamatul 92 lk.
2.Riik ja õigus.
Konvoluudil poolnahkköide, kaaned kaetud must-valge marmorpaberiga",raamat,train
