id,text_features,type,source
2060929,Artillery parks in winter camp.     Pasted in album.,photo,train
3649107,"Photo from the Estonian Theater's opera production The Barber of Seville, 1943",photo,train
4101990,"Lecture concerts. Franz Liszt, 12.02.1956 in the cultural house named after Kirov..     In Russian.",poster,train
3658935,Furniture workshop.,photo negative,train
2351775,"Medal     Finland, KVL winter days",medal,train
2795310,"Saaremaa, Kübassaare peninsula. Kübasaari peninsula in 1941. a memorial stone dedicated to defensive battles at the location of the Kübassaare battery. Vasily Grigorevich Bukotkin, commander of the 43rd battery",photo negative,train
3767231,Portrait of war veteran Ants Saare,country,train
2133321,"Our eit will come to you tomorrow   Mart Saare personal collection M9 1923, with a German translation Two copies - one manuscript with a German translation and a sketch yellowed, worn, torn","script, song/vocal music",train
3129230,"Kava, Eduard Visnapuu, Tallinn Conservatory XVI anniversary Estonia ks",plan,train
2081410,Reproduction photo. Max. Reinhardt (German stage manager). Slide frame. 5x5cm,slide,train
1913198,"V. Name of gift shop. TRA Drama Theater sign, owner Laine Mesikäpp  Mark: V. Giftsmith's name. TRA Drama Theater: Laine Mesikäp Documents and objects of Laine Mesikäpa, costume donated by her niece 2011 -2012 of silver V. KISSSEPA NIM.TRA DRAMA THEATER",label/sign,train
3637318,"Photo, Eugen Kapp, bust portrait with badge of honor, 1979",photo,train
2745010,Pioneers making model airplanes.,photo negative,train
2314957,"A bracelet from a rod with a flat-convex section (in fact, a very weak internal concavity is felt); ends abruptly cut off and ornamented with two transverse lines;  Died by A. Friedenthal in 1931-32.",archaeological find,train
4090482,"A: H. Eller: Night voices, symphonic poem, N. Järvi:
B. 1. Twilight, symph. a poem
2. Dawn, symph. a poem
3. Symphonic scherzo in A major, R. Matsov",audio recording,train
4039089,"Photo, Kaljuste, conducting the Heino choir rehearsal",photo,train
4046238,"Photo from Teater Estonia's ballet production Raimonda, 1957",photo,train
203304,"""The time of serious heaven is coming"" for mixed choir a cappella     It's time for serious heaven","script, song/vocal music",train
3693407,"Rooste, Teater Estonia, 1947, in the picture: in the middle - Paul Lehtmets - Lembit Rajala",photo negative,train
2255292,"Traces of a bomb explosion at the Estonian Air office on the corner of Vabadus veelkku and Harju street   Obtained from the legacy of Viivi Glass, photo curator of the History Museum. The exact origin is unknown, unless otherwise stated in the museum legend.  26.08.1993 Damage caused by the explosion of a bomb placed in a trash can in front of the offices of the Estonian Air office at the corner of Vabaduse Square and Harju Street.",photo,train
3655797,Costume design for the actress Amanda from Pärnu Theater's production Karikas kivti,design/drawing/sketch,train
2652204,"Photo, Ernesaks holding the song party torch",photo,train
3006427,"Photo, ERSO; E. Karendi 50.
birthday, 1959",photo,train
2538813,"Shooting of the movie ""Dangerous Games"".   Addendum to Act No. 2013:7395 (15.08.2013). Partially preserved collection of negatives from Tallinnfilm's photo archive - coverage of two films: ""Indrek"", ""Dangerous Games"".",photo negative,train
4043375,"Poster, Cinderella ballet, S. Prokofiev. 1965     White in color, fine. February 20 and 21. In Russian.",poster,train
215721,received from the theater at the end of each year 1999 2.09; author: C. McCullers 1999 2.09; author: C. McCullers,poster,train
2336679,pound   Grave excavation findings summer 2002. M. Mandel,archaeological find,train
2315066,"In the bead flat disc, hole Ø=0.5cm.  Received from Adda Friththoff in 1912.",archaeological find,train
2324489,Plaster   Obtained during excavations led by Mati Mandel in 1982-1991. 876-897 plowed from edge areas and soil piles on 25.04.98 and 21.06.98 with a metal detector,archaeological find,train
3604573,Costume design for Lieutenant Lukaš for the actor from the Estonian Theater production The Great Soldier Švejk,design/drawing/sketch,train
3297312,"Emmi Holts, portrait, ca. 1921-1923",photo negative,train
3529123,Letter from Aliide Ungerson to Juhan Simm,letter,train
3075027,Photos of SA NUKU's 2014 productions,digital image,train
3674920,Costume design for the actress Marja from Pärnu Theater's production Don't shoot the white swans,design/drawing/sketch,train
3928112,"Poster, schedule of guest performances: 20-24. December in Tartu. Estonian Drama Theater, 1949",poster,train
2812777,"graphics, St. Mary's Chapel in Viru-Nigula. 1828",graphics,train
2345275,"In the box: ESTONIAN OIL INDUSTRIES     1. Exp. AM at the exhibition ""Three-colored Estonia"" 1989
2. Exp. At the permanent exhibition in Maarjamäe Castle 1991-2007 Worn and scratched, cracks on cover",crate/box,train
2551519,Tallinn Cathedral School. Classroom,photo,train
3091116,Photos of the 2003 productions of the Estonian Puppet and Youth Theater.,digital image,train
3221493,"Manuscript, Karl Leichter, Pipe - half manuscript",manuscript,train
3197120,Digital photos of Ugala theater productions from 2007 and 2012. Photographer Jaanus Laagriküll,digital image,train
2806942,Friedrich Robert Faehlmann memorial monument on Toomemäe in Tartu,photo negative,train
3690676,Costume design for the actor Reet from the Vanemuine Theater production Oi-oi-oi-oi oinalugu,design/drawing/sketch,train
3266597,A financial document,document,train
3132444,Nikita Vershinin     Government of the Arts,manuscript,train
2155125,"Estonian Music Center in New York: Taavo Virkhaus: Duluth Symphony Orchestra, 1986-87  EHK archive - Taavo Virkhaus, Duluth Symphony Orchestra, 1986-87 Estonian Music Society in New York, archive
materials sent by Juta Kurman.",plan,train
1915972,"Photo: jubilee: Laine Mesikäp Documents and objects of Laine Mesikäpa, costume donated by her niece 2011 -2012",photo,train
3201557,"Laius church seal     Laius Gospel Lutheran Church
1428 All right",seal/imprint,train
2106836,Seal of Rõngu Church (Tartumaa). Polish  Taught from the collection of the Estonian Society  Sig. Ecclesiae Ringen. cracked,seal/imprint,train
3943464,"Program, Kaljuste, Heino-Stockholm Chamber Choir",plan,train
3607378,"The photo album belonged to Dutch Consul Arie van der Bosch, his wife and daughters, whose summer residence was in Maarjamäe Castle, and the family stayed in Holland in winter. The album was compiled in the summer of 1926, when the consul traveled around Estonia with his family. Later, it became the owner of Ellen Hals (Halls, born Heinsoo), who was a servant of the family. In the winter of 1939/40, Ellen stayed with the consul's family in Holland and stayed there because of the war.
The album was handed over to the museum by Ilmar van der Heij, son of Ellen Hals. The photos were taken by Consul Arie van der Bosch. Since it was not possible to get in touch with the transferor to sign the deed, the museum's research director Krista Sarv will hand over the items.",photo,train
2538347,"Shooting of the movie ""Indrek"".   Addendum to Act No. 2013:7395 (15.08.2013). Partially preserved collection of negatives from Tallinnfilm's photo archive - coverage of two films: ""Indrek"", ""Dangerous Games"".",photo negative,train
3585727,"Digidots from the Rakvere theater production, 2006-2017 By Anton Chekhov. Director and artist Andres Noormets. Premiere 10.12.2014, small hall, Rakvere Theatre.

Photographer Andres Keil.",digital image,train
2034557,"War ruins in Pärnu. The ruins of the building on Vee and Kuninga tn. on the corner.     The photo is pasted on the album page. Under the photo, white ink inscriptions in Estonian, Russian and English: ""From the corner of Vee and Kuninga st., end. militsa building""",photo,train
3942798,"XVII National Mother's Day ceremony in ""Estonia"" concert hall on May 14, 1939 T.T.M.Ü. with the help of the orchestra. Plan yellowed, dirty",plan,train
1866214,top edge torn off,document,train
3281608,Zu schön!     ENSV State Public Library,book,train
3515964,Letter to Juhan Simm,letter,train
2353299,Medal     Türi Farmers' Society,medal,train
3254272,"At the violinists' competition   Archives of Endel Lippus and Virve Lippus M 169, some materials from Urve Lippus M 131 19:16",photo,train
2159167,Estonian Music Center in New York: Maret Pank - Letters to J. Kurman from the 1950s to the 1990s.  Maret Pank- Letters to J. Kurman in the 1950s-1990s The archive of the Estonian Music Center in New York collected by Juta Kurman.,letter,train
2797604,"Construction of a new hotel on V.Kingissepa Street, Tallinn.",photo negative,train
2962515,"Theater. no. 7-12, 1960",magazines,train
3413056,Digital photos of VAT Theater performances 2003,digital image,train
3684047,Costume design for the actress Anna from the Vanemuine Theater production Anna Karenina traces of glue,design/drawing/sketch,train
4295916,"in the picture: Artur Lemba, program sheet of the concert held as part of the Finnish-Ugrian Education Congress    TB020322",photo negative,train
3063648,"Letter, Karl Leinus, from M.Rumor",letter,train
3352304,"Kava, Karl Leichter, Schubert name. Trio",plan,train
3555530,Photo from the tour of the Estonian troupe in Petseri Monastery     large format,photo,train
235158,"caricature, Leida Ird. 1942     A. Pilar 42",caricature,train
3334244,"Made Varango, portrait, ca. 1930   The History Museum handed over the Parikas Glass Negatives to the Theater and Music Museum on 10.11.1948",photo negative,train
3401099,Items handed over by the liquidation committee of the Museum of Economic History,photo,train
3891530,M. Kulisch; 19.12.1982; Russian. M. Kulisch; 19.12.1982; Russian.,poster,train
1711378,"XVIII General Song Festival. Kuno Areng leading during the rehearsal. 07.1975. Photographer: Valdur Vahi. Color slide. color slide  Oskar Vihand's slides. 1975 general singing party. 1591-1592,1598",slide,train
3168144,Completion of the personal collection of Eri Klasi M 112 with various archival materials in addition to the previously transferred heritage.,plan,train
2404930,Crushed Tartu in 1944.,photo,train
3489875,"Photo, Georg Ots with flowers, 1960s",photo,train
3054882,"Netty Pinna, portrait, ca. 1926",photo negative,train
3751936,"""Vanapaks"" chief rector V. Klink yellowed",drawing,train
2857601,Whistle and laurels. Watching Estonian theater for twenty years.,book,train
2452403,"Book: S. O'Casey, He brings red roses to me, a play in 4 acts, Eesti Raamat, Tallinn 1965",book,train
4260499,"portrait: Kalju Vaha, Eva Meil, Vello Viisimaa, Astrid Kelder, 1955    TB030122",photo negative,train
3616576,"Costume design for the actress Anu from the Estonian Theater production Tillereinu peremehed; H. Ironsmith, 1946",design/drawing/sketch,train
2319471,Shards of earthenware   Complained by M. Mandel in 1973-74.,archaeological find,train
2990957,"Photo, The Fairy of Fortune, Theater Estonia traces of glue on the back",photo,train
4082880,"Estonian Radio Symphony Orchestra, Symphony Concert. 16.02.1968 Estonian concert.     In Russian.",poster,train
4067418,"Poster, Kabala Public House. May party. T. Braks play: Aruvälja farm. 1.05.1940     Kabbalah People's House. May party. T. Braks village comedy in 3 acts ""Aruvälja talus"". 1.05.1940 in Kabala People's House",poster,train
2826508,Restoration of the spire of the Church of the Holy Spirit,photo negative,train
3176058,Tartu bridge court seal handle  Taught from the collection of the Estonian Society  KAISERLICHES DÖRPTSCHES ORDNUNGS-GERICHT All right,seal,train
2458393,"Photo: August Pulst: characters of the ""Tahe"" society: Tõnis Puust: founder: full portrait   August Pulst personal collection M234",photo,train
2077484,Covering the steeple of St. Nicholas Church with tin     Ivar Vilde,photo negative,train
2170880,"Donation of the artist's own materials to the museum collection. Oskar Luts ""Jupiter"" Estonian Puppet Theater 2004. Photographer Riina Degtjarenko.",photo,train
4150390,"""Northern Light"" for mixed or male choir a cappella","script, song/vocal music",train
4116871,"Guest song and dance ensembles. Ukrainian SSR dance ensemble concert, 08.05, 10.05.1953 Estonian concert.     In Russian.",poster,train
2904392,Invitation to the fourth grade class evening of Läänemaa Middle School,invitation,train
4091484,"Ensemble of young violinists. Concert, 28.03.1968 Estonian concert.",poster,train
3693754,"Funeral of Johannes Kaljola, in the picture: funeral procession, colleagues Voldemar Alev, Ilmar Tammur and Olev Eskola are walking next to the car",photo negative,train
2657702,"Tallinn, Pirita road before Pirita bridge.",photo negative,train
1844183,"Capriccio for piano, op.28   Archive library of the Theater and Music Museum: books and sheet music  Author's dedication to Artur Lemba, 1933",music sheet,train
222970,"Costume design, man for part 1, Poznjak's creative evening Benefiss. Ancient 1983   Handed over to the museum by Meeri Säre J. Poznjak's creative evening; Vanemuine, 1983; costumes J. Poznjak's creative evening; Vanemuine, 1983; costumes",design/drawing/sketch,train
3483105,"Ivo Linna 7-string guitar   Donated by Ivo Linna to the museum at the concert One Song on January 19, 2018. An acoustic guitar made by an Estonian master that belonged to Ivo Linna 7-string acoustic guitar covered with dark lacquer",musical instrument,train
4085399,"Wedding with a dowry, Russian Drama Theater, 1950, starring: Nikolai Kurotshkin - Anatoli Polyakov    TB080321",photo negative,train
3261292,"Poster, concert Brahms and Shostakovich",poster,train
2521908,killing    treasures in a metal container,coin,train
3242146,Decoration design for the play Padaemand in the Estonia theater     I picture,design/drawing/sketch,train
4296394,"in the picture: Viktor Gurjev, as a singing teacher    TB010322",photo negative,train
3480147,"Kava, Franz Erika, Family evening",plan,train
3615771,"Costume design for Zahhar Bardin, an actor from the Estonian Theater's production, Vaenlased. 1946. H. Laur     Zahhar Bardin - Hugo Laur",design/drawing/sketch,train
2949451,"Photo, American girl, Teater Estonia glue marks on the back",photo,train
4086833,"Patent 119, Russian Drama Theater, 1965, in parts: Ivan Lukin - L. Ševtsov, Olga Zakharova - V. Fyodorova, Rudolf Seidel - E. Romanov    TB130321",photo negative,train
3309951,"Photo from Teater Estonia's operetta Polish wedding, 1938",photo,train
3580005,"Excerpt from the press about the play Living corpse, 1928, P. Pinna collection     ""Echo"" No.305. 29.XII.1928. ""The Corpse of Elaw"". Bernhard Linde.",document,train
3313127,Adelaide     Estonian Drama Theater Tallinn,book,train
1311535,"One dove flies to the sea, Estonian Drama Theater, 1937 glass negative   ""One Dove flies to the sea"" (Artur Adson). Drama theater. Maid - Magda Raik, I young man - Jaan Mürk, Œie - Maimu Orgussaar, II young man - Leo Martin, ""funny widow"" - Asta Villmann, Sievertz - Jori Ots, Eeva - Linda Paberit, Ivanov - Raivo Opsola; Kollend – August Sunne in the chair in front.",photo,train
4085773,"Vikerlased, Teater Estonia, 1969, in parts: Juta - Tiina Jaaksoo, Olav - Georg Ots    TB130321",photo negative,train
2034426,Trial milking in Peetri farm of Kabala municipality. A cow in the foreground.     1965,photo,train
1830379,"Walzer, op.39 no.15  Sheet music: Johannes Brahms, Walzer, op.39 no.15, piano Zelia Aumere personal collection
in library M45 New York, 1916
4 pages.
Autograph of Zelia Aumere, 1946 Autograph of Zelia Uhke-Aumere, 1946",music sheet,train
2994310,"Program, Symphony concert, dir.V.
Kataev",plan,train
2319973,Breastplate pieces   Died by M. Mandel 1976-80.,archaeological find,train
3366384,"Pärnu Trade Administration. Children's mornings, circa 1970.   Albums handed over by the liquidation commission of the Museum of Economic History.",photo,train
3813946,Spielmanns- Art     Autograph of O. Aloe,book,train
2429311,"Manuscript, Raimond Valgre-Dokument-couplet, text by A.Vennola",manuscript,train
3267209,"Decoration design for the play Maksakivid, or Sorry, in the Russian Drama Theater of Kohtla-Järve     Room",design/drawing/sketch,train
2076019,"Larvae, castle ruins",photo negative,train
3945368,"Lyrics ""Song of Youth""",manuscript,train
2313128,A bracelet   Received from E. Sievers in 1903. Found on farmland when erecting a topographical marker. The site used to be a chapel,archaeological find,train
2833630,Letters to C. Kreeg from Anton Kasemets,postcard,train
2523093,schilling    treasures in a metal container,coin,train
4067566,"Poster, Paide. Mother's Day. Procession, ceremony, service. 12.05.1935 yellow",poster,train
4040867,"Poster, Mariza, operetta. I. Kalman. 26 and 27.10.1964 in Ugala. Estonia     White in color, slightly torn. 26 and 27 October 1964 in Ugala.",poster,train
2321059,Plaster vol   Died by M. Mandel 1976-80.,archaeological find,train
2624390,"Book: Andric, J. Janu, LR no. 22, Tallinn 1961",book,train
3195788,Decoration design for the play Buratino flies to the moon at Puppet Theatre     R. Laidre,design/drawing/sketch,train
3762524,"Photo from the spoken word play of the Estonian Theater Tagatipu Tiisenoosen, 1946",photo,train
2334753,Scissors vol   Complained by M. Mandel in 1987. Instead of the House of Culture,archaeological find,train
223053,"Plakat, Estonian pianists: Lauri Väinmaa, with Krysia Osostowicz, violin, England. 26.11.1994 Hall of the Town Hall. Planned Prokofiev, J.Brahms, J.S.Bach, J.Philips, B.Bartok. Photo with the performers   received from annual music organizations (from England) 26.11.1994 Hall of the Town Hall. Planned Prokofiev, J.Brahms, J.S.Bach, J.Philips, B.Bartok. Photo with the performers (from England) 26.11.1994 Hall of the Town Hall. Planned Prokofiev, J.Brahms, J.S.Bach, J.Philips, B.Bartok. Photo with the performers",poster,train
2057190,Photo in the album     Rannamõisa coast,photo,train
4107322,"Photo from Teater Estonia's ballet production Nutcracker, 2000",photo,train
2744357,Folk instrumentalists Mo238,photo,train
3735268,"The play, Kuldrannake, 1929, Heino Vaks     H. Vaks children's game in 5 pictures",document,train
2455311,"Book: Christian Rutoff, Kivi, drama in 3 stages, Postimees, Tartu 1914",book,train
3926372,"Photo, Saha, Hillar, Lilli and Eduard Visnapuu Tallinn-Nõmme 1962. January",photo,train
2075264,Emptying the mailbox,photo negative,train
2825311,Permanent exhibition in the large hall of the Suurgild building of the Estonian History Museum,photo negative,train
3540197,"Photo in Rudolf Simka's family album. Firefighters and firefighting equipment on the Victory (Freedom) Square.   Photo albums and photographs found in the attic were handed over to the assistant manager of the museum. the photo is pasted in the album, the photo paper has become wavy in places., the photo has been pasted in the album, the photo paper has become wavy in places.",photo,train
3203998,A letter from A. Marolles,letter,train
3997508,"photo from the play White Horse Inn; Benatzky. Endla 1993. T. Ruubel, J. Rekkor     Ottilie - Tene Ruubel, Sigismund Sulzheimer - Jaan Rekkor.",photo,train
2751437,Manuscripts of sound works by Kaljo Raid M 464 and Helen Tobias-Duesberg M 312.,manuscript,train
4028557,Digital photos of Ugala Theater productions 2015 - 2019,digital image,train
3332620,Handwritten song lyrics,paper,train
3310882,Slogan: Be vigilant! Keep military and state secrets!... Betrayal and treason! (Russian k.),poster,train
3902128,"Pirita. St Brigitten bei Tallinn (Reval). Tallinn, 1932     Leaflet, illustrated advertising publication. Pirita Kaunistamise Seltsi publishing house, No. 10. Printed in Tallinn Eesti Kirj. In the community printing house. 5 p. worn, dirty, broken",book,train
237014,"Aleksander Koel, violinist colored pencil    colored pencil; text above right: Viiuldaja.... sign. A. Pulse; 1933; 31.6x24.5; bust facing left",graphics,train
2316634,A shard of earthenware   Obtained during excavations led by Vello Lõugas in 1969-1972.,archaeological find,train
3580918,"Costume design for the character Mandy in Private Lives. N. Coward, Vanemuine 1995   obtained from ""Vanemuise"" N. Coward; 7/05/1995; costume N. Coward; 7/05/1995; costume",design/drawing/sketch,train
396713,The following materials come from the estate of Elvi Pirk (28.XI 1921- 23.VII 2005).  Transferred by: Aino Talihärm,photo,train
4146800,"Poster, Russian Theater. Wayfarers; N. Ryshkov's comedy. 25.03.1920 orange    Estonian and Russian speaking.",poster,train
3949863,"Manuscript, Greek, Cyrillus- Nicolai, Wolfrum-Awake, so the watchers are calling!- for male choir, in Greek handwriting",manuscript,train
3919154,"Poster, Põrgupõhja new Old Pagan. A. H. Tammsaare, V. Panso. Visiting performance in Endla. Estonian Drama Theater, 1946     On June 22 and 23, 1946 in Endla.",poster,train
3382509,Photo from the play Abielu superball     Martin Villig's photo,photo,train
3645370,"Photo, Galina Vishnevskaya, with dedication, 1957 Three corners are torn",photo,train
1838502,Work of ETMM photo lab.  Work of ETMM photo lab. Photographer Henno Saarne (?).,slide,train
3314100,The time of registration in the collection is not exact.,poster,train
3004869,"Photo, Estonia ks, Dvorak's Requiem, dir. P. Lilje, 1981",photo,train
3479831,"Program, Franz Erika, 16th symphony concert",plan,train
2524822,killing    treasures in a metal container,coin,train
2318699,In the bead   Died by M. Mandel 1976-80.,archaeological find,train
2950816,"Art cinema. No. 7, 1958",magazines,train
3678748,"graphics; Tungusi man. Tungusi woman yellowed, dirty",graphics,train
3609435,Costume design for the Mazurka male soloist from the Estonian Theater production Coppelia,design/drawing/sketch,train
4114903,"Concerts by guest choirs. Belarusian SSR National Academic Choir Chapel, 27.11.1963 Estonian concert.     In Russian.",poster,train
2333754,Facet   Complained by M. Mandel in 1987. Instead of the House of Culture,archaeological find,train
2774298,Photo negative,photo negative,train
2317651,"Ceramic ware catalogs   Died by A. Friedenthal in 1933. From the field of ""Orechovo"" cemeteries",archaeological find,train
2331437,"Jewelry needle, ct with a square extension under the head; hole through extension; needle tip broken; cross-headed (?) needle.  Received in 1915. ""On the graves"" from the cemetery, near the Orthodox church. Findings no. 59-74 = AM 247:1-8 (15 pieces)",archaeological find,train
3931393,"""Consolation in Grief"". For women's trio with organ accompaniment yellowed","manuscript, musical composition",train
4262164,"portrait: Aime Leis, 1955    TB030122",photo negative,train
2331293,Pendant   Obtained during excavations led by Mati Mandel in 1983-1990. (II mine),archaeological find,train
2847779,"Photo, Onupoeg from Batavia, Teater Estonia",photo,train
4088084,Designs donated by theater artist Aime Undi. T463:2/85:20,design/drawing/sketch,train
2321546,Shards of earthenware   Obtained during excavations led by Vello Lõugas in 1969-1972.,archaeological find,train
2185253,a piece torn out from the left edge in the middle,plan,train
2328190,"Belt chain   25.04.98 during examination of the burial ground and earth piles with metal detector H.Pauts, T.Toome. Nos. 1-26 from grave base, 27-37 piles, 38-86 different",archaeological find,train
3430604,Items handed over by the liquidation commission of the Museum of Economic History.,photo,train
4014947,"Sheet music, Kaljuste, Heino-Nazarova-Medtner songs with piano accompaniment",paper,train
2758886,Theater Ugala posters from 2006-2009,poster,train
3340791,Aino Tamme's father Tõnis Tamme's materials,paper,train
2315793,Shards of earthenware   Died by M. Mandel 1976-80.,archaeological find,train
2749471,"Photo, Ludvig Juht, Maal from Juht
author F. Hosmer, 1945",photo,train
3303925,"Postcard, Karl Leichter, from Helju Taug",postcard,train
3009245,"Plan, ERSO studio class ER
in the studio, 1986",plan,train
2694238,"Portrait: Theologian Johannes Matthias Lütkens, pastor of the University of Tartu     PK-II:41",photo,train
3433695,"Postcard, Franz Erika, Niina Juganson",postcard,train
3696535,Costume design Monks for the actors from the Vanemuise Theater production The Virgin of Orleans,design/drawing/sketch,train
3651463,"Costume design for the character Solveig's mother in Peer Gynt. H. Ibsen, Drama Theater 1978",design/drawing/sketch,train
232970,Admission rules collected by Leo Kalmet    1940-1949 1940-1949,document,train
3007707,"Photos, copies, K. Türnpu",photo,train
3339621,"Program, Karl Leichter, Laine Kallak-Forest piano evening",plan,train
4000885,"Jaan Mürk, from Schwarzenbeck's Estonian National Theater tours",photo,train
237308,"sculpture, Villem Kapp, 1962, bust     granite; 1962?; 90x82x63; head and neck, with smooth surface treatment; rough stone surface of chest; temporarily in the shepherd's yard at Müürivahe 12",sculpture,train
2352686,Medal     On the death of Alexander III,medal,train
3847986,Photo of Voldemar Panso's grave covered with wreaths   Received for the museum from the 2017-2018 collection trip to the attic of the Pansode house T170:2/28:41,photo,train
2708982,"Book: Teater 1939, Tallinn, Estonian Actors' Union",book,train
3142772,Koehler seal with coat of arms Polish  Taught from the collection of the Estonian Society Cracked,seal/imprint,train
2973860,Estonian Soviet Encyclopedia 1. A - DYN,book,train
2708858,Photo negative,photo negative,train
2968336,Finnish-Eestiläinen translation dictionary,book,train
2566333,"Book: Adamson, J. Olympic celebrations in Ancient Greece, Loodus, Tartu 1935",book,train
3201431,Seal of Keina (Käina) church     Seal of Saint Martin's Church All right,seal/imprint,train
2040288,Boris Gavrilovich Nazarov,album,train
2512855,a denarius    coin hoards,coin,train
2933274,"""Flowers"" from the cantata ""Spring"" for mixed choir. A cappella   Composer and pedagogue Lembit Veevo's archive for admission to the museum, M343.
List 1. The collection was transferred to the museum after L.Veevo's death.","script, song/vocal music",train
2790058,The procession of the Estonian SSR 15th General Song Party arrives at Lauluväljak PERF 133,photo negative,train
2766221,Mourning in Tallinn for Stalin's death. Representatives of the RAT teater Estonia collective placing a wreath at the Stalin Memorial.,photo negative,train
3673389,"Georg Otsa's photo, portrait",photo,train
1476576,"Photo: Mägi, Paul: portrait   Personal collection of Ester Mägi",photo,train
4083306,Letter from Embach to Adolf Vedro: thanks for the beautiful songs,letter,train
4268254,"Manuscript, drafts of solo songs",manuscript,train
2538478,"Shooting of the movie ""Indrek"".   Addendum to Act No. 2013:7395 (15.08.2013). Partially preserved collection of negatives from Tallinnfilm's photo archive - coverage of two films: ""Indrek"", ""Dangerous Games"".",photo negative,train
3380584,Transfer of the objects of the Economic Museum to the main collection of AM in connection with liquidation.,photo,train
3686185,Costume design Film operator for the actor from the Vanemuine theater production Mask in blue,design/drawing/sketch,train
2821044,"Opening of the Estonian History Museum exhibition ""China's export country on säsé paper"".",photo negative,train
3433011,Items handed over by the liquidation commission of the Museum of Economic History - photo albums.,photo,train
2988668,Costume design for Thyreus in Antonius and Cleopatra at the Drama Theater     a man in golden robes and a red cape with a helmet,design/drawing/sketch,train
2538886,"Shooting of the movie ""Dangerous Games"".   Addendum to Act No. 2013:7395 (15.08.2013). Partially preserved collection of negatives from Tallinnfilm's photo archive - coverage of two films: ""Indrek"", ""Dangerous Games"".",photo negative,train
3615257,Decoration design Dormitory J. Tombi nom. From the National Theater's play Such Love,design/drawing/sketch,train
2405100,Crushed Tallinn in 1944.,photo,train
3275356,"Invitation to Aino Tamme, wedding, Anna Zeiger and Andreas Rennit",invitation,train
4317287,"A: Overture Rienzi's 3rd save
B: Twilight of the Gods, Finale",audio recording,train
3210903,Anti-Mat disco     A machinist. ok,manuscript,train
3954623,"Economic census in Estonia I.     Book with gray cardboard covers. Issued in Tallinn by the Central Bureau of Statistics in 1940. 95 pages. yellowed, worn",book,train
2177596,"Tartumaa IV song festival, 1940   Archive library of the Estonian Theater and Music Museum",plan,train
4260844,"portrait: Aksel Tähnas, 1994    TB050122",photo negative,train
2765311,Reproductions of postcards with a view of Odessa,photo negative,train
2233083,Põlwa Public Education Society III summer party 1914.   Archive library of the Estonian Theater and Music Museum  Kaarli Naanur library in Viljandi,music sheet,train
2332786,A shard of earthenware   Obtained during excavations led by Mati Mandel in 1983-1990. (II mine),archaeological find,train
1989427,"Revalscher Kalender auf das Jahr 1881, nebst Adressbuch für Ehstland     Pen and ink drawings and notes. Yellowed, covers soiled.",calendar,train
3090848,Photos of the 2004 productions of the Estonian Puppet and Youth Theater.,digital image,train
2748065,7. Battle exercises of the Estonian Rifle Division.,photo negative,train
2324201,Item serial numbers   Obtained during excavations led by Mati Mandel in 1983-1985. (Well I),archaeological find,train
2296918,"Photo in the album   Obtained from the legacy of Viivi Glass, photo curator of the History Museum. The exact origin is unknown, unless otherwise stated in the museum legend.  The photo is pasted on the album page",photo,train
2520576,"Photo: August Pulst: Views of Tor: Town hall, where parties and concerts were held until 1906: 28.09.1957: Photo Randorg, Kaseküla   August Pulst personal collection M234",photo,train
3954311,Anytime. Unaccepted materials of Aario Marist accumulated in the museum over time. Root inventory. T505:1/10:25,letter,train
3626433,graphics; Native of Massacre Island edges slightly soiled,graphics,train
3757187,"Costume design for a character from Dance Solo, Chica's production Who Needs Money. Ancient 1959",design/drawing/sketch,train
3163583,Seal of Liccop with coat of arms Polish  Taught from the collection of the Estonian Society Cracked,seal/imprint,train
4290633,portrait: Heino Aassalu    TB200222,photo negative,train
3647687,Costume design for Boyaaritar from the Estonian Theater production Boris Godunov,design/drawing/sketch,train
2865703,Invitation card for the Christmas tree of the Alumni Association of the Society of Academic Young Musicians,invitation,train
4282571,"Teater Estonia performance diary creases, tears, soot damage, ink stains",book,train
2072974,Ontika beach silver mirror at the edges,photo negative,train
3358612,"Horre Zeiger Bigband performance schedule in the lobby of the Nokia Concert Hall   Horre Zeiger's documents, photos, scores collected as part of the popular music exhibition project. The material has musical historical value. Horre Zeiger's collection is M 520. M520:1/13:6",plan,train
2363368,traces of glue,letter,train
2470205,Photo purchased from photographer Johannes Parikas (1949),photo,train
393974,"Viru tn 11 (""Heune maja""?), ""carousel"" attic winch - for winning goods in a medieval house    Original. Author: Grohmann. Dimensions: 6x9 cm. Material: gelatin glass negative. Found during the moving works Estonian History. Glass dirty, silver mirror at the edges",photo negative,train
3911209,"Plan sheets about Adel Kalmet, Hanno and Toomas Kalmet",plan,train
3682957,"Romeo and Juliet, Teater Estonia, 1951, cast: Priest Lorenzo - Heino Raudam, Romeo - Johannes Viirg, Illaria Smirnova",photo negative,train
2335228,Bead vol   Died by V. Lõugas in 1969.,archaeological find,train
3208145,Letter from Kaja Tammemägi (student of A. Tamm),letter,train
